state_clean,district,age_0_5,age_5_17,age_18_greater,total_enrolments,youth_pct,demo_age_5_17,demo_age_17_,demo_total,bio_age_5_17,bio_age_17_,bio_total,update_total,update_load,bio_stress,coverage_gap,seasonal_cv,trend_slope,recent_growth,log_enrol,log_update_load,log_bio_stress,state_enrol_share,state_update_share,data_issue,issue_reason,update_load_capped,bio_stress_capped,OPI_raw,OPI,youth_pct_band,update_load_capped_band,bio_stress_capped_band,coverage_gap_band,cluster,x,y,cluster_label,cluster_signature,_cluster_centroid_dist
maharashtra,raigad,2585,743,105,3433,21.642877949309163,3584.0,38777.0,42361.0,4153.0,9872.0,14025.0,56386.0,16.424701427318258,4085.3480920465818,0.6689171643728979,0.0,0.0,0.0,8.141481041457421,2.857888821769127,8.315406963145605,0.009300019775748406,0.003948394831080181,False,OK,5.0,2000.0,61.59413578373745,61.59413578373745,Mid,High,High,High,1,-1.1679272109229388,-0.47511230284473327,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.160645198085546
maharashtra,raigarh,4414,815,1,5230,15.583173996172928,4049.0,81818.0,85867.0,74452.0,82211.0,156663.0,242530.0,46.37284894836589,29954.684512422566,0.0,0.0,0.0,0.0,8.562357743370612,3.8580492575879286,10.307474385614725,0.014168104697688366,0.016983013485295576,False,OK,5.0,2000.0,29.6749522004102,29.6749522004102,Mid,High,High,High,0,1.3822838184811161,-0.03389128534666649,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.5287547476973034
maharashtra,raigarh(mh),72,16,0,88,18.18181818161157,8.0,845.0,853.0,24.0,476.0,500.0,1353.0,15.374999999825283,5681.818181753615,0.4138335287228443,0.0,0.0,0.0,4.48863636973214,2.7957557815106457,8.645202547428578,0.00023839258382343714,9.4742989508947e-05,False,OK,5.0,2000.0,49.07705424882964,49.07705424882964,Mid,High,High,High,1,-0.9097457519271333,-1.557152276701618,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.2565546227185393
maharashtra,ratnagiri,2352,219,32,2603,8.413369189393617,2652.0,50357.0,53009.0,56842.0,82347.0,139189.0,192198.0,73.83711102571117,53472.531694178455,0.0,0.0,0.0,0.0,7.86480400332846,4.315313898652677,10.88694207577426,0.007051544269231896,0.013458546265809753,False,OK,5.0,2000.0,27.524010757659422,27.524010757659422,Low,High,High,High,0,1.8772462428324783,-0.6295812648392555,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.1673402936246715
maharashtra,sangli,5697,1802,133,7632,23.611111111108016,3462.0,86422.0,89884.0,94241.0,128772.0,223013.0,312897.0,40.998034591189594,29220.780922428035,0.0,0.0,0.0,0.0,8.94023623179847,3.7376228217405605,10.282669632195784,0.02067513863341446,0.021910419207968213,False,OK,5.0,2000.0,32.08333333569352,32.08333333569352,Mid,High,High,High,0,1.221331730739399,0.3684625916904489,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.6793027393605127
maharashtra,satara,5148,717,156,6021,11.908320876928764,3951.0,94272.0,98223.0,103754.0,105815.0,209569.0,307792.0,51.11974755023233,34806.3444610472,0.0,0.0,0.0,0.0,8.70317470904168,3.953543908619287,10.457583691226368,0.016310928945464945,0.02155294473535685,False,OK,5.0,2000.0,28.57249626426946,28.57249626426946,Low,High,High,High,0,1.5502916931708268,-0.12059491852309252,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.7016570633696783
maharashtra,sindhudurg,1121,59,22,1202,4.908485856901074,1069.0,26823.0,27892.0,21284.0,27093.0,48377.0,76269.0,63.451747088133565,40247.088186322595,0.0,0.0,0.0,0.0,7.0925737159746784,4.165916836669203,10.602817783242164,0.0032562259744974027,0.005340689628128514,False,OK,5.0,2000.0,26.47254575756117,26.47254575756117,Low,High,High,High,0,1.6822298445339081,-0.957895476612359,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.1754829932302309
maharashtra,solapur,9537,2495,260,12292,20.297754637160732,7735.0,257811.0,265546.0,154623.0,179884.0,334507.0,600053.0,48.81654734786456,27213.39082329749,0.0,0.0,0.0,0.0,9.41678527366734,3.9083472049006796,10.21150118675952,0.033299109549519194,0.04201834078626177,False,OK,5.0,2000.0,31.089326393177995,31.089326393177995,Mid,High,High,High,0,1.3904271622994775,0.3928740790726174,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.8332737706645164
maharashtra,thane,29092,13629,967,43688,31.196209485441518,36090.0,411163.0,447253.0,202896.0,368377.0,571273.0,1018526.0,23.31363303424228,13076.199414026438,0.0,0.0,0.0,0.0,10.68485163315069,3.1910372232436206,9.478625490008437,0.11835108184179911,0.07132165419999242,False,OK,5.0,2000.0,34.358862848752075,34.358862848752075,High,High,High,High,3,0.688315374021087,1.3761242757966625,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.216514212235233
maharashtra,wardha,1859,89,5,1953,4.557091653863514,2320.0,28022.0,30342.0,41487.0,84972.0,126459.0,156801.0,80.28725038398346,64751.15207369956,0.0,0.0,0.0,0.0,7.577633832602728,4.397989182410711,11.078322215668912,0.00529068995689969,0.010979893198811826,False,OK,5.0,2000.0,26.367127496614764,26.367127496614764,Low,High,High,High,0,2.0156865311655325,-0.8700889638326542,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.3887819112829178
maharashtra,washim,3041,300,45,3386,8.860011813346468,1584.0,52290.0,53874.0,44911.0,93709.0,138620.0,192494.0,56.8499704666105,40939.16125220292,0.0,0.0,0.0,0.0,8.127699852817772,4.0578529431228825,10.619866797952099,0.009172696463933615,0.013479273483026789,False,OK,5.0,2000.0,27.658003544889944,27.658003544889944,Low,High,High,High,0,1.6563368774147682,-0.4455005729725062,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.8521970368574912
maharashtra,washim ,28,4,0,32,12.499999999609376,6.0,989.0,995.0,60.0,779.0,839.0,1834.0,57.31249999820899,26218.749999180665,0.15678391959883742,0.0,0.0,0.0,3.4965075614664802,4.065816478576848,10.174268222534655,8.668821229943169e-05,0.00012842471748662881,False,OK,5.0,2000.0,35.805276383080496,35.805276383080496,Low,High,High,High,5,0.7864004941399065,-2.159763788201482,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.31936804053585
maharashtra,yavatmal,6054,1339,201,7594,17.63234132209407,5104.0,191008.0,196112.0,92600.0,234587.0,327187.0,523299.0,68.90953384249816,43084.93547536962,0.0,0.0,0.0,0.0,8.935245415029874,4.2472020325356805,10.670951899759606,0.02057219638130888,0.036643689332625615,False,OK,5.0,2000.0,30.289702398391455,30.289702398391455,Mid,High,High,High,0,1.7320924756913039,0.0405460893405536,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.0411720405374196
manipur,bishnupur,516,559,42,1117,50.044762757341054,5183.0,36872.0,42055.0,19678.0,10631.0,30309.0,72364.0,64.78424350934218,27134.28827213327,0.27930091546785685,0.0,0.0,0.0,7.0192966537150445,4.1863803493117215,10.208590310068614,0.08301129607609371,0.12388274588150279,False,OK,5.0,2000.0,52.58197002826035,52.58197002826035,High,High,High,High,3,0.4222768086213836,0.0011565429276523872,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),2.1281844633007534
manipur,chandel,244,510,5,759,67.19367588923953,1247.0,7742.0,8989.0,4719.0,3964.0,8683.0,17672.0,23.283267457149826,11440.052700907194,0.034041606407939295,0.0,0.0,0.0,6.633318433280377,3.1897875311547295,9.344963280010342,0.05640606420927048,0.030253384075202,False,OK,5.0,2000.0,46.6899750618485,46.6899750618485,High,High,High,High,3,-0.2761697096403413,0.9505894938410111,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.7499552243278114
manipur,churachandpur,1256,3274,108,4638,70.59077188441772,2734.0,16539.0,19273.0,11461.0,7351.0,18812.0,38085.0,8.211513583439368,4056.058645967215,0.02391947283769924,0.0,0.0,0.0,8.442254104751743,2.220454178071868,8.308213518602884,0.34467895362660933,0.06519919264961906,False,OK,5.0,2000.0,47.25360785008086,47.25360785008086,High,High,High,High,3,-1.0523678466685034,1.996047087465314,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.636113547271951
manipur,imphal east,559,564,9,1132,49.823321554726306,7534.0,48486.0,56020.0,36938.0,22336.0,59274.0,115294.0,101.8498233214648,52362.19081267459,0.0,0.0,0.0,0.0,7.0326242610280065,4.633269898270216,10.865959158057729,0.08412604042805558,0.19737628245622107,False,OK,5.0,2000.0,39.946996471400226,39.946996471400226,High,High,High,High,0,1.4041911234048463,0.1892073888504294,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,2.401453551061018
manipur,imphal west,645,559,32,1236,45.22653721679189,7316.0,52034.0,59350.0,36009.0,25302.0,61311.0,120661.0,97.62216828471067,49604.3689319987,0.0,0.0,0.0,0.0,7.1204443723924875,4.591296066811745,10.811854351451743,0.09185493460165786,0.20656425848222884,False,OK,5.0,2000.0,38.56796116956021,38.56796116956021,High,High,High,High,0,1.4348829750723393,0.09946291480529286,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,2.1696223703309068
manipur,jiribam,53,91,1,145,62.758620689222354,305.0,1692.0,1997.0,452.0,1514.0,1966.0,3963.0,27.331034482570132,13558.620689561665,0.015523284927884018,0.0,0.0,0.0,4.983606621708336,3.3439578286212215,9.514851588356953,0.010775862068964717,0.006784413823564142,False,OK,5.0,2000.0,44.52613403479735,44.52613403479735,High,High,High,High,5,-0.17782284053945374,0.21214955447050918,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),2.157179540596594
manipur,kakching,39,69,1,109,63.30275229299722,600.0,2725.0,3325.0,1363.0,684.0,2047.0,5372.0,49.28440366927262,18779.816513589176,0.3843609022558242,0.0,0.0,0.0,4.700480365792417,3.917694962807981,9.840591229644021,0.008100475624256235,0.009196535720460907,False,OK,5.0,2000.0,61.28706629574153,61.28706629574153,High,High,High,High,5,-0.43205998229857745,-0.47518296368596524,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),2.589641888764581
manipur,pherzawl,1,10,0,11,90.90909090082646,14.0,162.0,176.0,2.0,0.0,2.0,178.0,16.181818180347108,181.81818180165288,0.9886363636364282,0.0,0.0,0.0,2.4849066497880004,2.8438517421756537,5.208492116883869,0.0008174791914387026,0.00030472512253202554,False,OK,5.0,181.81818180165288,96.76136364297811,96.76136364297811,High,High,High,High,2,-4.184288833504386,-0.7888458976141666,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,3.1312818586443565
manipur,senapati,764,721,16,1501,48.0346435709207,4776.0,20734.0,25510.0,12619.0,9977.0,22596.0,48106.0,32.04930046633441,15053.96402397398,0.1142297138377455,0.0,0.0,0.0,7.31455283232408,3.498000400153404,9.619463051273257,0.11154875148631752,0.08235453227261585,False,OK,5.0,2000.0,44.55073019877822,44.55073019877822,High,High,High,High,3,0.17904375951341156,0.44771962341053495,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.2097323018553998
manipur,tamenglong,297,634,29,960,66.04166666659788,2211.0,8220.0,10431.0,4067.0,3787.0,7854.0,18285.0,19.046874999980158,8181.249999991477,0.24705205637050653,0.0,0.0,0.0,6.8679744089702925,2.9980732812549746,9.00972245289807,0.0713436385255595,0.03130280261515779,False,OK,5.0,2000.0,55.92984254325633,55.92984254325633,High,High,High,High,3,-0.844081669186558,0.8101369954687613,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.7361040766223765
manipur,thoubal,423,638,6,1067,59.79381443293366,7639.0,51605.0,59244.0,32794.0,23249.0,56043.0,115287.0,108.04779756316022,52523.89878158151,0.05403078792790739,0.0,0.0,0.0,6.97354301952014,4.691786295865603,10.869042598659112,0.07929548156955415,0.19736429888398668,False,OK,5.0,2000.0,45.36952979261532,45.36952979261532,High,High,High,High,3,1.1963531697341088,0.3780074233598084,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),2.6700486860919472
manipur,ukhrul,343,424,14,781,54.28937259916224,1903.0,13273.0,15176.0,6363.0,7327.0,13690.0,28866.0,36.96030729828814,17528.80921892762,0.09791776489199411,0.0,0.0,0.0,6.661854740545311,3.6365410690274045,9.771658094737269,0.058041022592147884,0.04941682801690702,False,OK,5.0,2000.0,45.693111205317344,45.693111205317344,High,High,High,High,3,0.19381680878463814,0.37555411261082894,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.6196739006448582
meghalaya,east garo hills,1012,3366,1674,6052,55.6179775280807,251.0,6094.0,6345.0,975.0,1749.0,2724.0,9069.0,1.4985128883011403,450.099140779833,0.5706855791962853,0.0,0.0,0.0,8.708309295891688,0.9156957102043235,6.111687139690375,0.055132958613841036,0.05182167264748205,False,OK,1.4985128883011403,450.099140779833,49.85880876932455,49.85880876932455,High,High,High,High,2,-3.2706896750813668,1.4203381382733298,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,1.9910871255523317
meghalaya,east jaintia hills,983,2354,1796,5133,45.86012078705516,445.0,2949.0,3394.0,2042.0,740.0,2782.0,6176.0,1.2031950126629254,541.9832456651973,0.18031820860365932,0.0,0.0,0.0,8.543640361431086,0.7899085853109173,6.297078464329356,0.046760984230807344,0.03529062192864143,False,OK,1.2031950126629254,541.9832456651973,27.888330691181856,27.888330691181856,High,High,High,High,2,-2.458594262793978,1.5699683499193133,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,2.4561169497912854
meghalaya,east khasi hills,4258,14606,9948,28812,50.69415521310388,1876.0,14484.0,16360.0,8982.0,12022.0,21004.0,37364.0,1.296820769123931,729.0018048035287,0.0,0.0,0.0,0.0,10.268581953167608,0.8315258924187732,6.593047006472982,0.26247369523826636,0.21350369134419664,False,OK,1.296820769123931,729.0018048035287,21.692350414620236,21.692350414620236,High,High,High,High,3,-1.9344187138742228,2.5169543771002454,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),2.6285260341539636
meghalaya,eastern west khasi hills,3,226,589,818,27.628361858156936,49.0,257.0,306.0,2.0,6.0,8.0,314.0,0.38386308068412733,9.779951100232543,0.9738562091504123,0.0,0.0,0.0,6.70808408385307,0.3248789221600421,2.377688029314027,0.007451877089577325,0.0017942447029782075,False,OK,0.38386308068412733,9.779951100232543,54.031353375399114,54.031353375399114,Mid,High,High,High,4,-5.285676168175164,-0.3503557587416788,Youth + Emerging Load Districts,High Youth + Moderate Stress + Emerging Demand,1.2405193908639558
meghalaya,jaintia hills,4,0,0,4,0.0,1.0,24.0,25.0,1.0,7.0,8.0,33.0,8.2499999979375,1999.9999995,0.6800000000127999,0.0,0.0,0.0,1.6094379124341003,2.224623551301361,7.601402334333859,3.6439496770549265e-05,0.00018856711846586258,False,OK,5.0,1999.9999995,55.600000000576,55.600000000576,Low,High,High,High,1,-2.0502092888065055,-3.238762678904447,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,2.741918593844969
meghalaya,kamrup,13,71,59,143,49.650349650002454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.969813299576001,0.0,0.0,0.0013027120095471362,0.0,True,No biometric and no demographic activity,0.0,0.0,59.895104899965766,,High,High,High,High,4,-6.724296426858881,-0.22732439491736972,Youth + Emerging Load Districts,High Youth + Moderate Stress + Emerging Demand,1.0019507967927488
meghalaya,north garo hills,457,1854,758,3069,60.41055718473105,182.0,3650.0,3832.0,816.0,427.0,1243.0,5075.0,1.6536331052454696,405.01792114682144,0.6756263048017548,0.0,0.0,0.0,8.029432840581244,0.9759296841703647,6.006397299383276,0.027958203897203923,0.028999337158007652,False,OK,1.6536331052454696,405.01792114682144,56.79451640376668,56.79451640376668,High,High,High,High,2,-3.5836392186448904,1.1803161793260335,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,1.7605229140005083
meghalaya,ri bhoi,1338,4598,3372,9308,49.39836699612705,866.0,7350.0,8216.0,2847.0,1677.0,4524.0,12740.0,1.3687150837987356,486.03351955302037,0.44936708860766195,0.0,0.0,0.0,9.13873695311649,0.8623476493911407,6.188332949364972,0.08479470898506813,0.072798336038033,False,OK,1.3687150837987356,486.03351955302037,41.884604510116425,41.884604510116425,High,High,High,High,2,-2.934140160711249,1.548528115306013,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,2.251958645918488
meghalaya,south garo hills,568,2427,1446,4441,54.64985363655603,250.0,3754.0,4004.0,584.0,701.0,1285.0,5289.0,1.190947984687865,289.3492456653255,0.6790709290710093,0.0,0.0,0.0,8.398860004454372,0.784334319887826,5.671084493796173,0.04045695128950232,0.03022216635048325,False,OK,1.190947984687865,289.3492456653255,52.907887828066535,52.907887828066535,High,High,High,High,2,-3.6951022494202412,1.1996050596085803,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,2.0251947525793605
meghalaya,south west garo hills,2417,1656,883,4956,33.41404358352836,493.0,6689.0,7182.0,2485.0,2430.0,4915.0,12097.0,2.4408797417267065,991.7271993541178,0.31565023670296366,0.0,0.0,0.0,8.508555998020574,1.235727177563738,6.900455902589836,0.04514853649871054,0.0691241343055012,False,OK,2.4408797417267065,991.7271993541178,36.43287243866681,36.43287243866681,High,High,High,High,2,-2.076088865020802,0.8994472651496246,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,2.283362702433948
meghalaya,south west khasi hills,789,1543,1114,3446,44.77655252465328,643.0,4097.0,4740.0,1894.0,1538.0,3432.0,8172.0,2.371445153800821,995.937318630007,0.2759493670887604,0.0,0.0,0.0,8.145259566516865,1.2153414814643988,6.9046878980055055,0.03139262646782819,0.0466960755182736,False,OK,2.371445153800821,995.937318630007,37.70791304987196,37.70791304987196,High,High,High,High,2,-2.2074428616859145,1.1537172092524357,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,1.9749734743664726
meghalaya,west garo hills,4545,6790,4540,15875,42.77165354330439,1141.0,13829.0,14970.0,8275.0,25195.0,33470.0,48440.0,3.051338582676973,2108.3464566927805,0.0,0.0,0.0,0.0,9.672563813902956,1.399047340751876,7.6541334423274,0.1446192528081174,0.2767936732874661,False,OK,3.051338582676973,2000.0,28.08818898065335,28.08818898065335,High,High,High,High,3,-1.2050776883709928,1.8964657795857216,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.7478086362271517
meghalaya,west jaintia hills,2382,5636,3798,11816,47.69803656059176,898.0,6562.0,7460.0,4302.0,1875.0,6177.0,13637.0,1.1541130670276611,522.7657413675928,0.17198391420922632,0.0,0.0,0.0,9.377294451639015,0.7673790690128538,6.2610445259018235,0.10764227346020253,0.07792393316724146,False,OK,1.1541130670276611,522.7657413675928,27.81925244750082,27.81925244750082,High,High,High,High,3,-2.4218370203421453,1.9355157650215915,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),2.7207631835937622
meghalaya,west khasi hills,2410,8178,5310,15898,51.440432758834355,1331.0,9213.0,10544.0,3326.0,2728.0,6054.0,16598.0,1.0440306956849261,380.8026166813196,0.4258345978756235,0.0,0.0,0.0,9.67401149314871,0.7149236896870759,5.944903764807501,0.14482877991454807,0.09484354643322385,False,OK,1.0440306956849261,380.8026166813196,39.81484021562204,39.81484021562204,High,High,High,High,2,-3.0378111274843707,1.8711587034890538,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,2.5651628105464437
mizoram,aizawl,762,236,61,1059,22.28517469308566,1533.0,11359.0,12892.0,26633.0,11044.0,37677.0,50569.0,47.75165250231563,35577.90368268595,0.0,0.0,0.0,0.0,6.966024187106113,3.886739094352747,10.479508148004406,0.17870401619976733,0.3117021604462643,False,OK,5.0,2000.0,31.685552410154216,31.685552410154216,Mid,High,High,High,0,1.219264570464068,-0.41516960857970564,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.9031432792207369
mizoram,champhai,805,269,91,1165,23.09012875534499,576.0,5893.0,6469.0,11652.0,4316.0,15968.0,22437.0,19.259227467794627,13706.43776822858,0.0,0.0,0.0,0.0,7.061334366910438,3.008610367185077,9.52569386728822,0.1965912926088092,0.13829938052824522,False,OK,5.0,2000.0,31.927038628912506,31.927038628912506,Mid,High,High,High,0,0.39319660515191757,-0.09142329995466288,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.8744384387275317
mizoram,hnahthial,2,0,0,2,0.0,4.0,43.0,47.0,10.0,7.0,17.0,64.0,31.999999984,8499.99999575,0.6382978723481213,0.0,0.0,0.0,1.0986122886681096,3.4965075609816316,9.047939082117418,0.00033749578130267674,0.0003944894751440787,False,OK,5.0,2000.0,53.723404255665464,53.723404255665464,Low,High,High,High,1,-0.8070027033867203,-3.757798409316104,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,2.6134152783067206
mizoram,khawzawl,5,7,24,36,19.444444443904324,8.0,27.0,35.0,6.0,2.0,8.0,43.0,1.1944444444112656,222.2222222160494,0.771428571435102,0.0,0.0,0.0,3.6109179126442243,0.785928913995792,5.408167787451061,0.006074924063448181,0.00026504761611242787,False,OK,1.1944444444112656,222.2222222160494,46.51984127175166,46.51984127175166,Mid,High,High,High,2,-3.8599121847238362,-1.6254198876887742,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,2.507956805529805
mizoram,kolasib,189,51,35,275,18.54545454538711,678.0,3189.0,3867.0,8032.0,2899.0,10931.0,14798.0,53.810909090713416,39749.090908946375,0.0,0.0,0.0,0.0,5.62040086571715,4.003889245140388,10.590367407097382,0.04640566992911805,0.09121336333096995,False,OK,5.0,2000.0,30.563636365470682,30.563636365470682,Mid,High,High,High,5,1.2601316300672687,-1.0359012442305509,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.3418092489723834
mizoram,lawngtlai,1164,381,97,1642,23.20341047501632,391.0,4004.0,4395.0,8990.0,4440.0,13430.0,17825.0,10.85566382459753,8179.049939093678,0.0,0.0,0.0,0.0,7.404279118037268,2.472805713276347,9.009453534601834,0.2770840364494976,0.10987148272567504,False,OK,5.0,2000.0,31.96102314482524,31.96102314482524,Mid,High,High,High,0,-0.060507472000462734,0.19501669519669007,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.3240617662638903
mizoram,lunglei,541,116,69,726,15.97796143248488,1087.0,6236.0,7323.0,10249.0,5040.0,15289.0,22612.0,31.14600550959897,21059.228650108736,0.0,0.0,0.0,0.0,6.588926477533519,3.470288197539922,9.955141642709215,0.12251096861287165,0.1393780626868423,False,OK,5.0,2000.0,29.79338843134326,29.79338843134326,Mid,High,High,High,0,0.8632767842921061,-0.6047198210842476,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.7808007557489405
mizoram,mamit,141,27,3,171,15.78947368411819,330.0,1479.0,1809.0,8827.0,1888.0,10715.0,12524.0,73.23976608144305,62660.818713083856,0.0,0.0,0.0,0.0,5.147494476813453,4.30729993763035,11.045507589190036,0.028855889301378862,0.0771966591672569,False,OK,5.0,2000.0,29.736842106814404,29.736842106814404,Mid,High,High,High,5,1.5811534968394243,-1.3775560284343293,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.6493996501485975
mizoram,mammit,71,8,0,79,10.126582278352828,35.0,601.0,636.0,1723.0,1134.0,2857.0,3493.0,44.21518987285803,36164.556961567534,0.0,0.0,0.0,0.0,4.382026634673881,3.81143308951699,10.495862479733507,0.01333108336145573,0.02153049588559792,False,OK,5.0,2000.0,28.037974684518506,28.037974684518506,Low,High,High,High,5,1.1267266714057997,-1.6627267696038757,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.1835505466047411
mizoram,saiha,374,181,102,657,27.549467275452745,215.0,1636.0,1851.0,4477.0,1279.0,5756.0,7607.0,11.578386605766243,8761.035007597016,0.0,0.0,0.0,0.0,6.489204931325317,2.5319799923134627,9.078183463754701,0.1108673641579293,0.04688877245970323,False,OK,5.0,2000.0,33.26484018539077,33.26484018539077,Mid,High,High,High,5,-0.14457433959369093,-0.020710247165188204,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.3670691870876028
mizoram,saitual,2,3,7,12,24.999999997916667,8.0,119.0,127.0,37.0,40.0,77.0,204.0,16.999999998583334,6416.666666131944,0.39370078740634884,0.0,0.0,0.0,2.5649493574615367,2.8903717578174613,8.766809882977906,0.0020249746878160603,0.001257435202021751,False,OK,5.0,2000.0,50.216535435160694,50.216535435160694,Mid,High,High,High,5,-1.042207822989482,-2.045550927267955,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.511456121841102
mizoram,serchhip,80,16,6,102,15.686274509650133,437.0,2018.0,2455.0,4895.0,2709.0,7604.0,10059.0,98.61764705785669,74549.01960711226,0.0,0.0,0.0,0.0,4.634728988229636,4.601339328191905,11.219225583199051,0.017212284846436512,0.06200265047616075,False,OK,5.0,2000.0,29.705882354463668,29.705882354463668,Mid,High,High,High,5,1.7687582885027342,-1.6492700033075431,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.9133783708029397
nagaland,chumukedima,37,97,50,184,52.71739130406132,254.0,1583.0,1837.0,245.0,406.0,651.0,2488.0,13.521739130361295,3538.0434782416414,0.6456178551988865,0.0,0.0,0.0,5.220355825078325,2.6756467770424903,8.171611765729631,0.011804709052414717,0.016996393048420478,False,OK,5.0,2000.0,69.86802088044003,69.86802088044003,High,High,High,High,2,-1.9729476828263948,-0.5239587564745551,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,1.3900357866515805
nagaland,dimapur,1118,1802,276,3196,56.382978723386614,817.0,7398.0,8215.0,9331.0,15892.0,25223.0,33438.0,10.462453066329642,7892.052565704665,0.0,0.0,0.0,0.0,8.069968149059841,2.4390767430337115,8.97373822947397,0.20504266375824692,0.22842660400043566,False,OK,5.0,2000.0,41.91489362265428,41.91489362265428,High,High,High,High,3,-0.5034669908764297,1.4062190224642999,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.8986099133020318
nagaland,kiphire,163,693,52,908,76.32158590299964,261.0,1697.0,1958.0,1576.0,2734.0,4310.0,6268.0,6.903083700432926,4746.696035237063,0.0,0.0,0.0,0.0,6.812345094177479,2.067253025136377,8.465414734142955,0.05825367293256828,0.04281888731008825,False,OK,5.0,2000.0,47.89647577853205,47.89647577853205,High,High,High,High,3,-1.2753552737885334,1.6552052483768873,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),2.209457871006325
nagaland,kohima,562,952,107,1621,58.72917951877932,276.0,3032.0,3308.0,3226.0,10727.0,13953.0,17261.0,10.648365206655985,8607.649599007646,0.0,0.0,0.0,0.0,7.3914152346753585,2.455165844556222,9.06052274412299,0.1039969205106753,0.1179158924472612,False,OK,5.0,2000.0,42.61875386150671,42.61875386150671,High,High,High,High,3,-0.5590939837828464,1.2282054925619843,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.1676244736334445
nagaland,longleng,205,636,48,889,71.54105736774855,132.0,688.0,820.0,671.0,2003.0,2674.0,3494.0,3.9302587176558714,3007.8740157446477,0.0,0.0,0.0,0.0,6.7912214627261855,1.595391464904008,8.009321206609156,0.05703470841085154,0.023868728822822004,False,OK,3.9302587176558714,2000.0,41.11361080575803,41.11361080575803,High,High,High,High,3,-1.634364319792963,1.6510585023861541,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),2.3190795086754514
